"""
Will be used later but not for the final version for the cs232 class
"""


stock_abbrev,date,opening_price,daily_max,daily_min,closing_price
MTD,07/01/2022,44.67,47.29,42.37,43.33
MTD,07/04/2022,43.33,44.16,39.65,41.86
MTD,07/05/2022,41.86,42.08,39.29,39.65
MTD,07/06/2022,39.65,42.37,37.98,40.1
MTD,07/07/2022,40.1,43.33,36.14,39.53
MTD,07/08/2022,39.53,40.51,36.0,39.56
MTD,07/11/2022,39.56,41.75,37.75,38.57
MTD,07/12/2022,38.57,42.23,36.16,41.27
MTD,07/13/2022,41.27,44.78,38.1,43.94
MTD,07/14/2022,43.94,47.61,43.15,43.44
MTD,07/15/2022,43.44,46.44,42.97,46.14
MTD,07/18/2022,46.14,50.05,45.55,46.93
MTD,07/19/2022,46.93,51.62,43.43,46.5
MTD,07/20/2022,46.5,47.45,44.96,47.09
MTD,07/21/2022,47.09,49.61,42.63,48.56
MTD,07/22/2022,48.56,53.27,44.67,49.33
MTD,07/25/2022,49.33,51.94,48.96,51.89
MTD,07/26/2022,51.89,52.2,49.17,50.78
MTD,07/27/2022,50.78,50.86,45.99,46.46
MTD,07/28/2022,46.46,46.68,45.41,45.73
MTD,07/29/2022,45.73,46.61,44.45,45.22
MTD,08/01/2022,45.22,45.33,43.44,44.5
MTD,08/02/2022,44.5,47.7,40.86,41.46
MTD,08/03/2022,41.46,41.71,39.53,40.41
MTD,08/04/2022,40.41,40.75,40.13,40.23
MTD,08/05/2022,40.23,42.76,36.31,40.98
MTD,08/08/2022,40.98,41.05,39.0,40.52
MTD,08/09/2022,40.52,41.3,36.53,37.71
MTD,08/10/2022,37.71,39.4,37.01,39.35
MTD,08/11/2022,39.35,40.52,38.19,40.48
MTD,08/12/2022,40.48,44.04,39.02,40.37
MTD,08/15/2022,40.37,43.81,37.95,37.98
MTD,08/16/2022,37.98,38.03,37.67,37.67
MTD,08/17/2022,37.67,41.18,34.18,36.23
MTD,08/18/2022,36.23,38.84,33.73,38.35
MTD,08/19/2022,38.35,39.49,38.2,38.3
MTD,08/22/2022,38.3,40.82,35.42,36.25
MTD,08/23/2022,36.25,38.52,35.57,38.42
MTD,08/24/2022,38.42,38.43,35.48,35.92
MTD,08/25/2022,35.92,39.41,35.47,38.32
MTD,08/26/2022,38.32,39.43,37.93,38.9
MTD,08/29/2022,38.9,39.3,36.36,37.84
MTD,08/30/2022,37.84,39.08,34.09,35.81
MTD,08/31/2022,35.81,39.38,35.16,35.18
MTD,09/01/2022,35.18,35.95,35.12,35.25
MTD,09/02/2022,35.25,37.04,33.36,36.85
MTD,09/05/2022,36.85,37.71,35.98,36.2
MTD,09/06/2022,36.2,38.06,34.2,36.1
MTD,09/07/2022,36.1,36.31,34.38,35.96
MTD,09/08/2022,35.96,36.97,33.84,33.91
MTD,09/09/2022,33.91,36.77,33.82,34.89
MTD,09/12/2022,34.89,37.16,32.9,32.94
MTD,09/13/2022,32.94,35.27,32.64,33.27
MTD,09/14/2022,33.27,34.73,33.16,33.71
MTD,09/15/2022,33.71,35.25,31.66,34.04
MTD,09/16/2022,34.04,36.07,32.79,33.84
MTD,09/19/2022,33.84,36.32,32.64,33.31
MTD,09/20/2022,33.31,33.73,32.76,33.47
MTD,09/21/2022,33.47,36.51,31.14,34.28
MTD,09/22/2022,34.28,34.87,31.51,32.72
MTD,09/23/2022,32.72,35.49,31.14,33.27
MTD,09/26/2022,33.27,35.75,32.49,33.38
MTD,09/27/2022,33.38,36.61,30.58,33.52
MTD,09/28/2022,33.52,35.7,32.34,34.47
MTD,09/29/2022,34.47,34.81,31.1,34.35
MTD,09/30/2022,34.35,37.71,31.48,35.98
MTD,10/03/2022,35.98,36.89,35.93,36.55
MTD,10/04/2022,36.55,39.83,35.78,39.35
MTD,10/05/2022,39.35,40.07,36.25,37.69
MTD,10/06/2022,37.69,38.7,37.06,37.35
MTD,10/07/2022,37.35,39.51,34.09,37.12
MTD,10/10/2022,37.12,38.64,33.8,36.64
MTD,10/11/2022,36.64,38.21,33.1,34.19
MTD,10/12/2022,34.19,34.91,32.16,33.18
MTD,10/13/2022,33.18,35.03,30.74,31.64
MTD,10/14/2022,31.64,33.69,31.23,33.42
MTD,10/17/2022,33.42,35.66,30.43,33.85
MTD,10/18/2022,33.85,36.74,31.69,31.99
MTD,10/19/2022,31.99,32.57,29.41,30.49
MTD,10/20/2022,30.49,30.56,29.32,30.23
MTD,10/21/2022,30.23,30.23,27.63,29.36
MTD,10/24/2022,29.36,30.79,28.27,28.89
MTD,10/25/2022,28.89,30.32,27.8,28.46
MTD,10/26/2022,28.46,29.43,26.49,26.64
MTD,10/27/2022,26.64,27.47,24.23,26.68
MTD,10/28/2022,26.68,28.63,24.1,28.16
MTD,10/31/2022,28.16,28.65,27.84,28.15
MTD,11/01/2022,28.15,29.72,27.41,28.25
MTD,11/02/2022,28.25,28.97,26.94,27.16
MTD,11/03/2022,27.16,28.58,24.92,27.35
MTD,11/04/2022,27.35,28.99,25.68,26.51
MTD,11/07/2022,26.51,26.66,24.76,25.32
MTD,11/08/2022,25.32,26.18,23.68,24.06
MTD,11/09/2022,24.06,24.88,22.26,22.89
MTD,11/10/2022,22.89,24.87,20.62,22.86
MTD,11/11/2022,22.86,24.63,22.73,23.01
MTD,11/14/2022,23.01,24.73,20.93,21.42
MTD,11/15/2022,21.42,22.53,19.86,20.67
MTD,11/16/2022,20.67,21.83,19.0,20.07
MTD,11/17/2022,20.07,20.4,19.74,20.19
MTD,11/18/2022,20.19,20.4,18.23,19.41
MTD,11/21/2022,19.41,19.51,18.83,19.3
MTD,11/22/2022,19.3,20.31,17.86,19.29
MTD,11/23/2022,19.29,19.74,17.72,18.39
MTD,11/24/2022,18.39,20.01,17.56,18.64
MTD,11/25/2022,18.64,19.68,17.33,17.91
MTD,11/28/2022,17.91,19.4,17.19,17.53
MTD,11/29/2022,17.53,18.14,16.43,16.91
MTD,11/30/2022,16.91,17.55,16.46,16.61
MTD,12/01/2022,16.61,17.05,15.48,16.7
MTD,12/02/2022,16.7,18.16,15.61,15.8
MTD,12/05/2022,15.8,16.46,15.36,15.44
MTD,12/06/2022,15.44,15.8,15.05,15.32
MTD,12/07/2022,15.32,15.51,14.12,15.1
MTD,12/08/2022,15.1,15.86,13.87,15.19
MTD,12/09/2022,15.19,16.41,15.18,15.43
MTD,12/12/2022,15.43,15.76,14.69,15.16
MTD,12/13/2022,15.16,15.61,14.38,14.49
MTD,12/14/2022,14.49,14.66,13.51,14.53
MTD,12/15/2022,14.53,14.57,13.73,14.18
MTD,12/16/2022,14.18,15.22,12.88,15.06
MTD,12/19/2022,15.06,16.19,14.3,14.92
MTD,12/20/2022,14.92,15.38,14.04,14.84
MTD,12/21/2022,14.84,16.22,13.77,14.4
MTD,12/22/2022,14.4,15.12,13.36,13.95
MTD,12/23/2022,13.95,14.84,12.97,14.23
MTD,12/26/2022,14.23,14.94,13.99,14.71
MTD,12/27/2022,14.71,14.86,14.04,14.53
MTD,12/28/2022,14.53,15.68,13.53,15.64
MTD,12/29/2022,15.64,16.04,15.48,15.79
MTD,12/30/2022,15.79,16.89,14.67,15.21
MTD,01/02/2023,15.21,16.27,14.92,16.2
MTD,01/03/2023,16.2,16.84,15.8,16.43
MTD,01/04/2023,16.43,18.07,15.86,16.75
MTD,01/05/2023,16.75,17.42,15.95,16.69
MTD,01/06/2023,16.69,17.26,15.82,17.2
MTD,01/09/2023,17.2,17.39,17.19,17.32
MTD,01/10/2023,17.32,17.46,17.3,17.35
MTD,01/11/2023,17.35,17.56,16.11,16.48
MTD,01/12/2023,16.48,17.33,15.21,16.39
MTD,01/13/2023,16.39,17.36,15.4,16.25
MTD,01/16/2023,16.25,16.98,14.7,16.04
MTD,01/17/2023,16.04,16.59,15.97,16.03
MTD,01/18/2023,16.03,17.0,15.64,16.96
MTD,01/19/2023,16.96,16.96,16.65,16.7
MTD,01/20/2023,16.7,17.57,15.83,16.94
MTD,01/23/2023,16.94,17.93,15.59,16.79
MTD,01/24/2023,16.79,17.79,15.3,16.39
MTD,01/25/2023,16.39,17.09,16.28,16.41
MTD,01/26/2023,16.41,17.28,16.09,16.67
MTD,01/27/2023,16.67,17.28,16.39,17.11
MTD,01/30/2023,17.11,17.93,15.54,17.58
MTD,01/31/2023,17.58,18.24,16.23,17.16
MTD,02/01/2023,17.16,17.89,16.56,17.24
MTD,02/02/2023,17.24,17.57,15.92,16.19
MTD,02/03/2023,16.19,17.64,14.68,16.16
MTD,02/06/2023,16.16,16.26,15.94,16.15
MTD,02/07/2023,16.15,16.16,15.83,16.11
MTD,02/08/2023,16.11,16.84,14.78,15.72
MTD,02/09/2023,15.72,16.74,15.15,16.23
MTD,02/10/2023,16.23,17.0,15.01,15.17
MTD,02/13/2023,15.17,16.41,14.73,16.29
MTD,02/14/2023,16.29,17.67,15.41,15.46
MTD,02/15/2023,15.46,16.49,15.11,15.35
MTD,02/16/2023,15.35,15.59,14.71,15.2
MTD,02/17/2023,15.2,15.46,14.94,15.1
MTD,02/20/2023,15.1,15.65,13.97,14.61
MTD,02/21/2023,14.61,15.92,13.75,13.98
MTD,02/22/2023,13.98,14.64,13.47,13.82
MTD,02/23/2023,13.82,14.07,13.56,13.85
MTD,02/24/2023,13.85,14.68,12.68,13.07
MTD,02/27/2023,13.07,13.98,12.47,13.37
MTD,02/28/2023,13.37,13.57,13.22,13.23
MTD,03/01/2023,13.23,13.81,12.2,13.28
MTD,03/02/2023,13.28,13.89,12.51,12.95
MTD,03/03/2023,12.95,14.07,12.79,13.02
MTD,03/06/2023,13.02,13.74,12.45,13.44
MTD,03/07/2023,13.44,13.88,12.11,13.49
MTD,03/08/2023,13.49,14.77,12.35,13.47
MTD,03/09/2023,13.47,13.63,12.73,13.59
MTD,03/10/2023,13.59,14.51,12.54,14.21
MTD,03/13/2023,14.21,14.28,14.16,14.2
MTD,03/14/2023,14.2,15.02,12.94,13.14
MTD,03/15/2023,13.14,14.16,12.31,12.99
MTD,03/16/2023,12.99,13.6,12.47,13.56
MTD,03/17/2023,13.56,13.59,13.44,13.56
MTD,03/20/2023,13.56,14.73,13.53,14.04
MTD,03/21/2023,14.04,14.89,13.19,14.3
MTD,03/22/2023,14.3,14.65,14.17,14.25
MTD,03/23/2023,14.25,14.8,13.09,13.55
MTD,03/24/2023,13.55,14.47,12.48,12.74
MTD,03/27/2023,12.74,13.25,11.74,12.17
MTD,03/28/2023,12.17,13.25,11.8,12.32
MTD,03/29/2023,12.32,13.12,11.98,12.09
MTD,03/30/2023,12.09,12.28,11.32,12.13
MTD,03/31/2023,12.13,12.71,11.2,11.28
MTD,04/03/2023,11.28,12.36,10.41,11.95
MTD,04/04/2023,11.95,12.13,11.54,11.85
MTD,04/05/2023,11.85,12.29,11.81,11.9
MTD,04/06/2023,11.9,12.9,11.16,12.15
MTD,04/07/2023,12.15,12.17,10.94,11.65
MTD,04/10/2023,11.65,12.46,10.97,12.03
MTD,04/11/2023,12.03,12.41,11.59,11.8
MTD,04/12/2023,11.8,12.18,10.64,10.86
MTD,04/13/2023,10.86,11.71,10.28,11.19
MTD,04/14/2023,11.19,11.99,10.33,11.01
MTD,04/17/2023,11.01,11.7,10.68,10.73
MTD,04/18/2023,10.73,11.15,10.66,11.09
MTD,04/19/2023,11.09,11.58,10.04,11.46
MTD,04/20/2023,11.46,11.9,10.51,11.0
MTD,04/21/2023,11.0,11.85,10.96,11.21
MTD,04/24/2023,11.21,12.21,10.14,10.38
MTD,04/25/2023,10.38,10.91,9.76,10.81
MTD,04/26/2023,10.81,11.31,10.37,10.38
MTD,04/27/2023,10.38,11.25,10.05,10.28
MTD,04/28/2023,10.28,10.76,9.93,10.62
MTD,05/01/2023,10.62,11.55,10.01,10.89
MTD,05/02/2023,10.89,11.6,10.56,11.24
MTD,05/03/2023,11.24,11.28,10.99,11.25
MTD,05/04/2023,11.25,11.72,11.1,11.43
MTD,05/05/2023,11.43,11.46,11.08,11.23
MTD,05/08/2023,11.23,12.07,10.43,10.87
MTD,05/09/2023,10.87,11.49,10.23,10.49
MTD,05/10/2023,10.49,10.95,10.45,10.75
MTD,05/11/2023,10.75,10.91,10.69,10.82
MTD,05/12/2023,10.82,11.69,9.79,10.62
MTD,05/15/2023,10.62,11.11,10.19,10.63
MTD,05/16/2023,10.63,11.57,10.29,10.41
MTD,05/17/2023,10.41,10.52,10.04,10.26
MTD,05/18/2023,10.26,10.37,9.35,10.15
MTD,05/19/2023,10.15,10.98,9.77,9.89
MTD,05/22/2023,9.89,10.67,9.28,10.2
MTD,05/23/2023,10.2,10.37,9.37,9.94
MTD,05/24/2023,9.94,10.27,8.98,9.97
MTD,05/25/2023,9.97,10.05,9.21,9.43
MTD,05/26/2023,9.43,10.19,9.32,10.12
MTD,05/29/2023,10.12,11.05,9.69,10.22
MTD,05/30/2023,10.22,10.96,9.98,10.52
MTD,05/31/2023,10.52,11.03,10.19,10.58
MTD,06/01/2023,10.58,10.7,10.16,10.22
MTD,06/02/2023,10.22,10.6,9.7,10.58
MTD,06/05/2023,10.58,10.81,9.64,10.29
MTD,06/06/2023,10.29,11.28,10.24,10.75
MTD,06/07/2023,10.75,11.54,10.41,10.63
MTD,06/08/2023,10.63,11.19,10.04,11.12
MTD,06/09/2023,11.12,11.17,10.76,10.89
MTD,06/12/2023,10.89,11.42,10.81,11.03
MTD,06/13/2023,11.03,11.28,10.26,10.83
MTD,06/14/2023,10.83,11.72,10.72,11.62
MTD,06/15/2023,11.62,12.03,10.92,11.46
MTD,06/16/2023,11.46,11.5,11.32,11.45
MTD,06/19/2023,11.45,12.35,10.51,11.45
MTD,06/20/2023,11.45,12.39,10.7,11.64
MTD,06/21/2023,11.64,12.65,11.57,11.59
MTD,06/22/2023,11.59,12.65,10.67,11.59
MTD,06/23/2023,11.59,12.12,11.07,11.33
MTD,06/26/2023,11.33,11.64,10.94,11.48
MTD,06/27/2023,11.48,11.66,11.31,11.37
MTD,06/28/2023,11.37,12.25,11.07,11.77
MTD,06/29/2023,11.77,12.84,11.76,12.66
MTD,06/30/2023,12.66,13.1,11.73,12.06
MTD,07/03/2023,12.06,12.19,11.41,11.74
MTD,07/04/2023,11.74,12.85,11.46,11.92
MTD,07/05/2023,11.92,13.06,11.49,12.27
MTD,07/06/2023,12.27,12.52,11.78,11.79
MTD,07/07/2023,11.79,12.42,11.43,12.09
MTD,07/10/2023,12.09,13.24,11.12,12.0
MTD,07/11/2023,12.0,12.48,11.13,11.59
MTD,07/12/2023,11.59,11.9,11.14,11.78
MTD,07/13/2023,11.78,12.63,11.74,12.61
MTD,07/14/2023,12.61,13.48,11.45,11.86
MTD,07/17/2023,11.86,12.24,11.35,12.19
MTD,07/18/2023,12.19,13.27,11.6,12.74
MTD,07/19/2023,12.74,13.05,12.53,13.03
MTD,07/20/2023,13.03,13.52,12.24,12.81
MTD,07/21/2023,12.81,13.11,12.02,12.09
MTD,07/24/2023,12.09,13.25,11.37,11.42
MTD,07/25/2023,11.42,12.36,10.9,11.4
MTD,07/26/2023,11.4,11.7,10.3,11.58
MTD,07/27/2023,11.58,12.66,10.76,10.79
MTD,07/28/2023,10.79,11.04,10.09,10.39
MTD,07/31/2023,10.39,11.36,9.43,10.28
MTD,08/01/2023,10.28,11.12,10.08,10.37
MTD,08/02/2023,10.37,11.02,9.79,10.06
MTD,08/03/2023,10.06,10.08,9.5,10.03
MTD,08/04/2023,10.03,10.2,9.23,9.57
FEN,01/01/2020,70.33,73.36,65.98,68.08
FEN,01/02/2020,68.08,69.24,67.19,68.74
FEN,01/03/2020,68.74,69.43,66.77,68.37
FEN,01/06/2020,68.37,68.81,65.49,68.54
FEN,01/07/2020,68.54,73.41,66.95,67.57
FEN,01/08/2020,67.57,73.99,64.31,66.8
FEN,01/09/2020,66.8,68.36,64.07,66.26
FEN,01/10/2020,66.26,67.17,64.09,65.03
FEN,01/13/2020,65.03,69.26,62.35,63.7
FEN,01/14/2020,63.7,66.26,59.67,63.57
FEN,01/15/2020,63.57,63.91,59.24,60.83
FEN,01/16/2020,60.83,60.9,59.54,60.48
FEN,01/17/2020,60.48,63.65,56.04,57.28
FEN,01/20/2020,57.28,62.92,54.17,62.38
FEN,01/21/2020,62.38,64.61,58.18,60.54
FEN,01/22/2020,60.54,66.04,60.33,60.36
FEN,01/23/2020,60.36,62.98,56.62,61.6
FEN,01/24/2020,61.6,61.84,57.34,60.44
FEN,01/27/2020,60.44,65.59,55.76,61.32
FEN,01/28/2020,61.32,66.14,58.7,65.17
FEN,01/29/2020,65.17,65.46,63.68,65.22
FEN,01/30/2020,65.22,69.57,58.82,59.61
FEN,01/31/2020,59.61,65.18,55.84,57.55
FEN,02/03/2020,57.55,61.74,57.47,60.5
FEN,02/04/2020,60.5,66.13,56.03,63.97
FEN,02/05/2020,63.97,65.43,59.32,62.89
FEN,02/06/2020,62.89,64.7,62.81,63.9
FEN,02/07/2020,63.9,69.72,59.93,67.52
FEN,02/10/2020,67.52,69.93,63.99,64.1
FEN,02/11/2020,64.1,65.67,63.86,65.14
FEN,02/12/2020,65.14,68.38,62.21,62.28
FEN,02/13/2020,62.28,65.56,62.0,64.09
FEN,02/14/2020,64.09,65.29,57.81,57.94
FEN,02/17/2020,57.94,58.76,55.71,57.7
FEN,02/18/2020,57.7,59.83,55.56,57.43
FEN,02/19/2020,57.43,61.53,55.63,60.1
FEN,02/20/2020,60.1,61.9,58.78,59.19
FEN,02/21/2020,59.19,64.54,57.95,60.63
FEN,02/24/2020,60.63,61.64,58.32,59.21
FEN,02/25/2020,59.21,63.55,56.28,62.92
FEN,02/26/2020,62.92,66.99,61.57,62.03
FEN,02/27/2020,62.03,65.62,56.79,64.62
FEN,02/28/2020,64.62,67.1,59.71,62.01
FEN,03/02/2020,62.01,62.64,60.5,61.46
FEN,03/03/2020,61.46,64.92,59.45,59.93
FEN,03/04/2020,59.93,63.32,54.49,59.5
FEN,03/05/2020,59.5,61.47,56.72,59.92
FEN,03/06/2020,59.92,64.41,54.96,63.8
FEN,03/09/2020,63.8,64.3,63.25,63.49
FEN,03/10/2020,63.49,69.23,58.86,59.2
FEN,03/11/2020,59.2,63.67,58.54,59.19
FEN,03/12/2020,59.19,59.85,56.76,59.61
FEN,03/13/2020,59.61,59.9,59.41,59.51
FEN,03/16/2020,59.51,60.77,57.05,60.24
FEN,03/17/2020,60.24,64.27,58.03,60.44
FEN,03/18/2020,60.44,66.41,59.04,59.58
FEN,03/19/2020,59.58,72.33,54.81,64.18
FEN,03/20/2020,64.18,65.22,48.64,63.39
FEN,03/23/2020,63.39,78.67,48.03,67.82
FEN,03/24/2020,67.82,81.09,65.49,72.35
FEN,03/25/2020,72.35,82.76,63.34,79.2
FEN,03/26/2020,79.2,79.57,63.2,76.09
FEN,03/27/2020,76.09,81.88,72.48,80.37
FEN,03/30/2020,80.37,93.0,65.84,92.78
FEN,03/31/2020,92.78,115.65,77.53,88.98
FEN,04/01/2020,88.98,105.07,66.67,91.99
FEN,04/02/2020,91.99,95.16,83.15,87.81
FEN,04/03/2020,87.81,95.89,75.42,79.71
FEN,04/06/2020,79.71,99.31,62.34,88.33
FEN,04/07/2020,88.33,109.82,81.97,87.17
FEN,04/08/2020,87.17,97.43,71.9,81.37
FEN,04/09/2020,81.37,101.86,76.58,78.67
FEN,04/10/2020,78.67,84.3,57.62,59.75
FEN,04/13/2020,59.75,71.76,54.47,62.95
FEN,04/14/2020,62.95,75.61,47.36,61.32
FEN,04/15/2020,61.32,69.48,57.02,58.66
FEN,04/16/2020,58.66,75.91,42.06,64.58
FEN,04/17/2020,64.58,75.8,54.24,64.41
FEN,04/20/2020,64.41,72.43,60.19,71.54
FEN,04/21/2020,71.54,83.04,53.29,58.6
FEN,04/22/2020,58.6,65.76,56.91,63.82
FEN,04/23/2020,63.82,69.67,44.76,65.91
FEN,04/24/2020,65.91,85.33,64.81,75.22
FEN,04/27/2020,75.22,93.38,69.41,77.12
FEN,04/28/2020,77.12,82.4,72.74,76.24
FEN,04/29/2020,76.24,80.51,64.6,77.04
FEN,04/30/2020,77.04,85.27,76.57,83.74
FEN,05/01/2020,83.74,86.0,73.24,73.96
FEN,05/04/2020,73.96,93.31,63.96,71.62
FEN,05/05/2020,71.62,73.02,66.91,69.6
FEN,05/06/2020,69.6,70.69,62.64,70.11
FEN,05/07/2020,70.11,73.38,68.45,69.2
FEN,05/08/2020,69.2,71.09,64.77,65.63
FEN,05/11/2020,65.63,68.36,65.03,65.13
FEN,05/12/2020,65.13,66.7,61.34,64.25
FEN,05/13/2020,64.25,69.02,64.0,66.68
FEN,05/14/2020,66.68,68.2,62.36,67.34
FEN,05/15/2020,67.34,69.69,64.85,68.44
FEN,05/18/2020,68.44,72.47,64.17,72.1
FEN,05/19/2020,72.1,76.94,65.02,72.05
FEN,05/20/2020,72.05,72.67,69.04,71.53
FEN,05/21/2020,71.53,75.02,65.38,71.72
FEN,05/22/2020,71.72,74.36,70.42,70.88
FEN,05/25/2020,70.88,76.18,67.93,70.84
FEN,05/26/2020,70.84,75.87,70.27,75.32
FEN,05/27/2020,75.32,81.96,70.24,74.35
FEN,05/28/2020,74.35,78.55,71.96,76.86
FEN,05/29/2020,76.86,83.46,74.76,82.57
FEN,06/01/2020,82.57,83.6,76.19,79.09
FEN,06/02/2020,79.09,83.89,77.86,80.78
FEN,06/03/2020,80.78,86.75,79.03,79.66
FEN,06/04/2020,79.66,83.22,76.8,81.4
FEN,06/05/2020,81.4,87.44,80.06,87.4
FEN,06/08/2020,87.4,92.04,79.53,85.91
FEN,06/09/2020,85.91,92.26,82.16,88.19
FEN,06/10/2020,88.19,91.53,87.94,89.51
FEN,06/11/2020,89.51,94.59,85.35,92.65
FEN,06/12/2020,92.65,92.95,85.51,90.67
FEN,06/15/2020,90.67,96.39,82.52,96.38
FEN,06/16/2020,96.38,105.12,88.07,105.04
FEN,06/17/2020,105.04,114.16,100.05,102.57
FEN,06/18/2020,102.57,105.65,101.13,101.66
FEN,06/19/2020,101.66,109.98,100.18,102.63
FEN,06/22/2020,102.63,102.65,93.44,101.87
FEN,06/23/2020,101.87,107.2,92.08,92.1
FEN,06/24/2020,92.1,99.83,88.86,93.73
FEN,06/25/2020,93.73,96.0,84.93,94.51
FEN,06/26/2020,94.51,94.9,90.93,91.88
FEN,06/29/2020,91.88,93.69,83.21,83.5
FEN,06/30/2020,83.5,91.19,80.59,90.72
FEN,07/01/2020,90.72,99.71,82.79,93.1
FEN,07/02/2020,93.1,96.1,88.93,94.64
FEN,07/03/2020,94.64,103.27,92.76,102.85
FEN,07/06/2020,102.85,110.99,99.74,110.46
FEN,07/07/2020,110.46,118.04,106.61,108.78
FEN,07/08/2020,108.78,110.51,105.19,106.61
FEN,07/09/2020,106.61,107.85,104.19,106.02
FEN,07/10/2020,106.02,108.75,105.12,107.7
FEN,07/13/2020,107.7,114.95,100.85,107.83
FEN,07/14/2020,107.83,110.26,106.47,107.56
FEN,07/15/2020,107.56,116.06,99.74,112.25
FEN,07/16/2020,112.25,120.7,102.68,110.54
FEN,07/17/2020,110.54,117.62,103.1,112.05
FEN,07/20/2020,112.05,118.85,106.77,113.86
FEN,07/21/2020,113.86,117.66,110.29,111.69
FEN,07/22/2020,111.69,117.77,108.5,109.08
FEN,07/23/2020,109.08,113.53,107.34,107.82
FEN,07/24/2020,107.82,114.9,97.95,105.24
FEN,07/27/2020,105.24,108.72,102.77,107.28
FEN,07/28/2020,107.28,117.59,103.2,109.0
FEN,07/29/2020,109.0,111.05,98.2,98.47
FEN,07/30/2020,98.47,105.13,94.17,100.99
FEN,07/31/2020,100.99,103.93,99.49,100.66
FEN,08/03/2020,100.66,106.05,95.32,102.93
FEN,08/04/2020,102.93,106.26,95.11,103.22
FEN,08/05/2020,103.22,111.2,97.94,105.59
FEN,08/06/2020,105.59,111.6,96.51,108.07
FEN,08/07/2020,108.07,110.85,99.49,99.93
FEN,08/10/2020,99.93,102.97,99.72,102.18
FEN,08/11/2020,102.18,104.15,101.11,101.19
FEN,08/12/2020,101.19,107.02,91.13,92.96
FEN,08/13/2020,92.96,94.05,91.87,92.38
FEN,08/14/2020,92.38,96.34,91.81,95.93
FEN,08/17/2020,95.93,104.04,89.58,98.4
FEN,08/18/2020,98.4,101.05,95.65,100.75
FEN,08/19/2020,100.75,107.96,90.72,94.87
FEN,08/20/2020,94.87,102.85,89.0,90.34
FEN,08/21/2020,90.34,96.38,82.64,85.78
FEN,08/24/2020,85.78,93.29,79.97,84.02
FEN,08/25/2020,84.02,92.26,77.21,89.34
FEN,08/26/2020,89.34,91.77,84.07,87.68
FEN,08/27/2020,87.68,92.86,80.81,88.72
FEN,08/28/2020,88.72,91.02,85.83,88.47
FEN,08/31/2020,88.47,93.28,79.64,87.58
FEN,09/01/2020,87.58,88.5,83.57,84.35
FEN,09/02/2020,84.35,90.03,82.49,89.28
FEN,09/03/2020,89.28,95.9,86.74,92.01
FEN,09/04/2020,92.01,98.11,88.6,92.73
FEN,09/07/2020,92.73,101.85,87.58,93.27
FEN,09/08/2020,93.27,95.01,87.31,92.8
FEN,09/09/2020,92.8,95.9,92.41,93.29
FEN,09/10/2020,93.29,95.66,84.71,85.34
FEN,09/11/2020,85.34,88.9,78.18,80.9
FEN,09/14/2020,80.9,82.85,79.06,79.46
FEN,09/15/2020,79.46,85.4,74.04,76.21
FEN,09/16/2020,76.21,76.59,72.41,74.34
FEN,09/17/2020,74.34,78.09,67.4,75.48
FEN,09/18/2020,75.48,81.99,68.88,72.08
FEN,09/21/2020,72.08,74.92,70.46,73.39
FEN,09/22/2020,73.39,73.88,69.77,73.63
FEN,09/23/2020,73.63,80.21,72.25,73.13
FEN,09/24/2020,73.13,74.72,70.15,73.94
FEN,09/25/2020,73.94,79.71,72.35,74.84
FEN,09/28/2020,74.84,81.81,74.48,81.56
FEN,09/29/2020,81.56,85.07,75.78,77.27
FEN,09/30/2020,77.27,81.57,74.3,76.17
FEN,10/01/2020,76.17,81.37,75.98,78.3
FEN,10/02/2020,78.3,83.45,73.45,82.3
FEN,10/05/2020,82.3,85.65,79.69,82.25
FEN,10/06/2020,82.25,86.57,76.86,86.28
FEN,10/07/2020,86.28,88.67,84.01,86.07
FEN,10/08/2020,86.07,88.57,82.1,86.97
FEN,10/09/2020,86.97,89.71,81.34,84.12
FEN,10/12/2020,84.12,88.99,78.6,86.7
FEN,10/13/2020,86.7,87.75,85.58,85.9
FEN,10/14/2020,85.9,86.2,78.63,84.19
FEN,10/15/2020,84.19,85.87,77.42,84.03
FEN,10/16/2020,84.03,87.95,83.22,87.93
FEN,10/19/2020,87.93,95.18,82.81,86.47
FEN,10/20/2020,86.47,89.11,84.62,85.65
FEN,10/21/2020,85.65,92.96,79.86,83.14
FEN,10/22/2020,83.14,90.84,82.91,83.76
FEN,10/23/2020,83.76,86.67,82.61,83.63
FEN,10/26/2020,83.63,85.01,82.03,84.71
FEN,10/27/2020,84.71,88.59,80.82,81.83
FEN,10/28/2020,81.83,86.54,79.62,81.51
FEN,10/29/2020,81.51,83.58,79.17,82.01
FEN,10/30/2020,82.01,85.82,76.51,79.3
FEN,11/02/2020,79.3,83.75,75.63,75.98
FEN,11/03/2020,75.98,76.18,74.39,74.75
FEN,11/04/2020,74.75,80.0,73.44,74.43
FEN,11/05/2020,74.43,75.48,71.08,71.46
FEN,11/06/2020,71.46,73.71,70.77,73.06
FEN,11/09/2020,73.06,79.52,72.57,75.8
FEN,11/10/2020,75.8,79.69,75.8,76.17
FEN,11/11/2020,76.17,78.22,68.91,71.88
FEN,11/12/2020,71.88,73.17,67.5,72.82
FEN,11/13/2020,72.82,74.33,67.39,70.36
FEN,11/16/2020,70.36,72.17,69.06,71.86
FEN,11/17/2020,71.86,76.98,68.51,74.18
